@relation MouseFeatures


@attribute Type {Left, Right, Double}
@attribute length real
@attribute speed real
@attribute accel real
@attribute jerk real
@attribute int1Len real
@attribute int2Len real
@attribute int3Len real
@attribute File {53,54,55,1,3,4,2,5,7,10,12,13,15,16,17,18,19,20,21,22,23,24,25,27,29,30,31,32,37,38,40,41,42,43,44,48,49,51,9,}
@data 
Left,110,0.1484165783,0.0000337387,0.0000000077,?,?,?,32
Left,110,0.1454707907,0.0000095837,0.0000000006,?,?,?,32
Left,125,0.0993084271,0.0000060858,0.0000000004,?,?,?,32
Left,93,0.0909058256,0.0000075875,0.0000000006,?,?,?,32
Left,94,0.1458850297,0.0000239195,0.0000000039,?,?,?,32
Left,125,0.1795566227,0.0000966918,0.0000000521,?,?,?,32
Left,78,0.1261389573,0.0000089543,0.0000000006,?,?,?,32
Left,125,0.0130261086,0.0000006816,0.0000000000,?,?,?,32
Left,109,0.0108024334,0.0000003433,0.0000000000,?,?,?,32
Left,109,0.0093869630,0.0000001094,0.0000000000,?,?,?,32
Left,93,0.0135189945,0.0000002885,0.0000000000,?,?,?,32
Left,109,0.0090373574,0.0000000455,0.0000000000,?,?,?,32
Left,94,0.6476605446,0.0002372383,0.0000000869,?,?,?,32
Left,109,0.4264365946,0.0002508451,0.0000001476,?,?,?,37
Left,125,0.4349377966,0.0001949519,0.0000000874,?,?,?,37
Left,78,0.8897239976,0.0007215929,0.0000005852,?,?,?,37
Left,125,0.3149745923,0.0000519075,0.0000000086,?,?,?,37
Left,109,0.2135052716,0.0000619215,0.0000000180,?,?,?,37
Left,93,0.0015078137,0.0000000030,0.0000000000,?,?,?,37
Right,125,0.0467049701,0.0000063432,0.0000000009,?,?,?,37
Left,93,0.2173543939,0.0001497963,0.0000001032,?,?,?,37
Left,109,0.1395293641,0.0000197886,0.0000000028,?,?,?,37
Left,125,0.2745877960,0.0001760178,0.0000001128,?,?,?,37
Left,110,0.5871534627,0.0004954882,0.0000004181,?,?,?,37
Left,110,0.0609620053,0.0000034401,0.0000000002,?,?,?,37
Left,109,0.0076741088,0.0000001062,0.0000000000,?,?,?,37
Left,78,0.4525892162,0.0002545496,0.0000001432,?,?,?,37
Left,94,0.4893158548,0.0006824489,0.0000009518,?,?,?,37
Left,125,0.0357529757,0.0000049186,0.0000000007,?,?,?,37
Left,109,0.1674974515,0.0001358455,0.0000001102,?,?,?,37
Left,125,0.0056617752,0.0000018515,0.0000000006,?,?,?,37
Left,110,0.0431020599,0.0000008686,0.0000000000,?,?,?,37
Left,109,0.0797163604,0.0000071366,0.0000000006,?,?,?,37
Left,109,0.1298760146,0.0000077229,0.0000000005,?,?,?,37
Left,94,0.1368687151,0.0000189490,0.0000000026,?,?,?,37
Left,109,0.1595735319,0.0000149106,0.0000000014,?,?,?,37
Left,109,0.0428678467,0.0000020568,0.0000000001,?,?,?,37
Left,94,0.0982041666,0.0000057125,0.0000000003,?,?,?,37
Left,93,0.0864496811,0.0000359757,0.0000000150,?,?,?,37
Left,125,0.3102117650,0.0001876659,0.0000001135,?,?,?,37
Left,109,0.0478272078,0.0000023475,0.0000000001,?,?,?,37
Left,125,0.1363899295,0.0000123318,0.0000000011,?,?,?,37
Left,125,0.0146720521,0.0000005196,0.0000000000,?,?,?,37
Left,125,0.1989720353,0.0000259247,0.0000000034,?,?,?,37
Left,78,0.4312265900,0.0003635975,0.0000003066,?,?,?,37
Left,109,0.7239449279,0.0011601682,0.0000018592,?,?,?,37
Left,109,0.0083364963,0.0000000661,0.0000000000,?,?,?,37
Left,109,0.0524428252,0.0000037942,0.0000000003,?,?,?,37
Left,78,0.2689429209,0.0001567266,0.0000000913,?,?,?,37
Left,109,0.2466502003,0.0000186672,0.0000000014,?,?,?,37
Left,78,0.4651476813,0.0003241447,0.0000002259,?,?,?,37
Left,93,0.5896404070,0.0004294540,0.0000003128,?,?,?,37
Left,78,0.4689480798,0.0002947505,0.0000001853,?,?,?,37
Left,94,0.0658085615,0.0000079450,0.0000000010,?,?,?,37
Left,93,0.2094255093,0.0000691858,0.0000000229,?,?,?,37
Right,94,0.0000000000,0.0000000000,0.0000000000,?,?,?,37
Left,78,0.3033042674,0.0003411747,0.0000003838,?,?,?,37
Left,93,0.7094098304,0.0007451784,0.0000007828,?,?,?,37
Left,78,0.7015640391,0.0010979093,0.0000017182,?,?,?,37
Left,94,0.3823522408,0.0006626555,0.0000011484,?,?,?,37
Left,78,0.3694647424,0.0002153058,0.0000001255,?,?,?,37
Left,93,0.2008702141,0.0000663595,0.0000000219,?,?,?,37
Right,94,0.0108992927,0.0000269118,0.0000000664,?,?,?,37
Left,124,0.3181831954,0.0002913766,0.0000002668,?,?,?,37
Left,109,0.1419592278,0.0000132660,0.0000000012,?,?,?,37
Left,78,0.4417199504,0.0002321177,0.0000001220,?,?,?,37
Left,94,0.2602735572,0.0002526928,0.0000002453,?,?,?,37
Left,94,0.7199529487,0.0003979839,0.0000002200,?,?,?,37
Left,110,0.6742506831,0.0003457696,0.0000001773,?,?,?,37
Left,109,0.5161778167,0.0001759897,0.0000000600,?,?,?,37
Left,78,0.0158261282,0.0000160998,0.0000000164,?,?,?,37
Left,78,0.5782603716,0.0002273930,0.0000000894,?,?,?,37
Left,93,0.4159990837,0.0006666652,0.0000010684,?,?,?,37
Left,125,0.0298022942,0.0000028012,0.0000000003,?,?,?,37
Left,93,0.2789108199,0.0001625354,0.0000000947,?,?,?,37
Left,109,0.1829806931,0.0000689972,0.0000000260,?,?,?,37
Left,94,0.0959066324,0.0000554053,0.0000000320,?,?,?,37
Left,93,0.2168677334,0.0001298609,0.0000000778,?,?,?,37
Left,94,0.1004094382,0.0000197462,0.0000000039,?,?,?,37
Left,94,0.2317802971,0.0002911813,0.0000003658,?,?,?,37
Left,109,0.0866069508,0.0000072859,0.0000000006,?,?,?,37
Left,109,0.0517316266,0.0000067403,0.0000000009,?,?,?,37
Left,78,0.1129717095,0.0000746674,0.0000000494,?,?,?,37
Left,93,0.0530505167,0.0000059661,0.0000000007,?,?,?,37
Left,109,0.0677181862,0.0000091007,0.0000000012,?,?,?,37
Left,94,0.0184370621,0.0000023084,0.0000000003,?,?,?,37
Left,110,0.0108067129,0.0000003252,0.0000000000,?,?,?,37
Left,109,0.2583882881,0.0000293656,0.0000000033,?,?,?,37
Left,110,0.1765752351,0.0000268883,0.0000000041,?,?,?,37
Left,109,0.0335755653,0.0000085391,0.0000000022,?,?,?,37
Left,94,0.2072090219,0.0000776937,0.0000000291,?,?,?,37
Left,94,0.0071087301,0.0000007087,0.0000000001,?,?,?,37
Left,93,0.0306724168,0.0000530665,0.0000000918,?,?,?,37
Left,78,0.0882818395,0.0000488015,0.0000000270,?,?,?,37
Double,390,0.1577583152,0.0000307341,0.0000000060,109,187,94,37
Left,94,0.0020350260,0.0000000036,0.0000000000,?,?,?,37
Left,93,0.0471637547,0.0000030112,0.0000000002,?,?,?,37
Left,78,0.0233509640,0.0000024660,0.0000000003,?,?,?,37
Double,468,0.1479538081,0.0000170887,0.0000000020,93,265,110,37
Left,78,0.1914826477,0.0000470358,0.0000000116,?,?,?,37
Left,109,0.0809855046,0.0000056491,0.0000000004,?,?,?,37
Left,94,0.2555010053,0.0000182997,0.0000000013,?,?,?,37
Left,110,0.3872139398,0.0001504328,0.0000000584,?,?,?,37
Left,94,0.0093349870,0.0000013539,0.0000000002,?,?,?,37
Left,109,0.0373268233,0.0000033652,0.0000000003,?,?,?,37
Left,93,0.1710707978,0.0000097649,0.0000000006,?,?,?,37
Left,109,0.1789598885,0.0000243053,0.0000000033,?,?,?,37
Left,109,0.0724540506,0.0000281484,0.0000000109,?,?,?,37
Left,93,0.5166331942,0.0005337120,0.0000005514,?,?,?,37
Left,110,0.4181745859,0.0000476172,0.0000000054,?,?,?,37
Left,109,0.0532334754,0.0000035620,0.0000000002,?,?,?,37
Left,93,0.0000000000,0.0000000000,0.0000000000,?,?,?,37
Left,93,0.7703655695,0.0001460963,0.0000000277,?,?,?,37
Left,94,0.2974856289,0.0000730743,0.0000000179,?,?,?,37
Left,78,0.1141181084,0.0000181514,0.0000000029,?,?,?,37
Left,78,0.5954674963,0.0007950167,0.0000010614,?,?,?,37
Left,124,0.3704203947,0.0003768264,0.0000003833,?,?,?,37
Left,125,0.0893169759,0.0000053812,0.0000000003,?,?,?,37
Left,109,0.0695621889,0.0000067972,0.0000000007,?,?,?,37
Left,110,0.1041790518,0.0000776876,0.0000000579,?,?,?,37
Left,94,0.3875736849,0.0000884064,0.0000000202,?,?,?,37
Left,94,0.1567550258,0.0000234242,0.0000000035,?,?,?,37
Left,109,0.1170314565,0.0000115942,0.0000000011,?,?,?,37
Left,110,0.2854295413,0.0001173159,0.0000000482,?,?,?,37
Left,125,0.1595639899,0.0000155203,0.0000000015,?,?,?,37
Left,124,0.1522806608,0.0001682659,0.0000001859,?,?,?,37
Left,78,0.3287802570,0.0000636677,0.0000000123,?,?,?,37
Left,94,0.5841011976,0.0001356797,0.0000000315,?,?,?,37
Left,94,0.1903649227,0.0001848203,0.0000001794,?,?,?,37
Left,94,0.3594467816,0.0000385962,0.0000000041,?,?,?,37
Left,94,0.0491900862,0.0000071664,0.0000000010,?,?,?,37
Left,78,0.3202667560,0.0000526408,0.0000000087,?,?,?,37
Left,125,0.0354561595,0.0000040014,0.0000000005,?,?,?,37
Left,78,0.7385787629,0.0002465216,0.0000000823,?,?,?,37
Left,78,0.0809638835,0.0000387387,0.0000000185,?,?,?,37
Left,110,0.3613238198,0.0000336178,0.0000000031,?,?,?,37
Left,125,0.9850495472,0.0009146235,0.0000008492,?,?,?,37
Right,94,0.0084005846,0.0000000558,0.0000000000,?,?,?,37
Left,93,0.1010566117,0.0000819599,0.0000000665,?,?,?,37
Left,93,0.1237483231,0.0000043754,0.0000000002,?,?,?,37
Left,125,0.2206306271,0.0000748154,0.0000000254,?,?,?,37
Left,94,0.0642318916,0.0000103717,0.0000000017,?,?,?,37
Left,78,0.0895868806,0.0000039551,0.0000000002,?,?,?,37
Left,109,0.3000052951,0.0000407394,0.0000000055,?,?,?,37
Left,125,0.0420707789,0.0000029965,0.0000000002,?,?,?,37
Left,125,0.0000000000,0.0000000000,0.0000000000,?,?,?,37
Left,124,0.0000000000,0.0000000000,0.0000000000,?,?,?,37
Double,281,0.2077056326,0.0000125730,0.0000000008,94,78,109,37
Left,109,0.5610042505,0.0003329402,0.0000001976,?,?,?,37
Double,546,0.2253775985,0.0000319639,0.0000000045,141,296,109,37
Left,93,0.1517327160,0.0000145813,0.0000000014,?,?,?,37
Left,110,0.2231966378,0.0000249717,0.0000000028,?,?,?,37
Left,94,0.2115319751,0.0000160094,0.0000000012,?,?,?,37
Left,124,0.0125137617,0.0000003366,0.0000000000,?,?,?,37
Left,78,0.0435473989,0.0000018635,0.0000000001,?,?,?,37
Left,125,0.2595589114,0.0000218080,0.0000000018,?,?,?,37
Left,125,0.0274305503,0.0000084532,0.0000000026,?,?,?,37
Left,78,0.1237664446,0.0000045675,0.0000000002,?,?,?,37
Left,93,0.1470595658,0.0000323920,0.0000000071,?,?,?,37
Left,109,0.0000000000,0.0000000000,0.0000000000,?,?,?,37
Left,125,0.1537086920,0.0000170768,0.0000000019,?,?,?,37
Left,109,0.2040827959,0.0000218387,0.0000000023,?,?,?,37
Left,125,0.0051960396,0.0000005093,0.0000000000,?,?,?,37
Left,110,0.0504402041,0.0000025320,0.0000000001,?,?,?,37
Left,109,0.0906817490,0.0000070372,0.0000000005,?,?,?,37
Left,109,0.0948307321,0.0000266603,0.0000000075,?,?,?,37
Left,109,0.0727143805,0.0000225192,0.0000000070,?,?,?,37
Left,125,0.0991766649,0.0000127657,0.0000000016,?,?,?,37
Left,125,0.0140579418,0.0000003461,0.0000000000,?,?,?,37
Left,109,0.0264487785,0.0000005877,0.0000000000,?,?,?,37
Left,109,0.2016834223,0.0000119594,0.0000000007,?,?,?,37
Left,93,0.1928577095,0.0000172179,0.0000000015,?,?,?,37
Left,93,0.3097044699,0.0002205872,0.0000001571,?,?,?,37
Left,94,0.1404754446,0.0000604455,0.0000000260,?,?,?,37
Left,78,0.0903020592,0.0000066155,0.0000000005,?,?,?,37
Left,78,0.0012317879,0.0000000510,0.0000000000,?,?,?,37
Left,93,0.4765189551,0.0002078146,0.0000000906,?,?,?,37
Left,109,0.0240000000,0.0000960000,0.0000003840,?,?,?,38
Left,109,0.8244725440,0.0006293684,0.0000004804,?,?,?,38
Left,94,0.6897229680,0.0003113873,0.0000001406,?,?,?,38
Left,94,0.0286337733,0.0000155534,0.0000000084,?,?,?,38
Left,93,0.0023925668,0.0000000086,0.0000000000,?,?,?,38
Left,109,0.5146964256,0.0002408500,0.0000001127,?,?,?,38
Left,93,0.0480846374,0.0000175108,0.0000000064,?,?,?,38
Left,93,0.0761340526,0.0000207676,0.0000000057,?,?,?,38
Left,110,0.3104553502,0.0001496892,0.0000000722,?,?,?,38
Left,94,0.0943758706,0.0000687370,0.0000000501,?,?,?,38
Left,93,0.1571426866,0.0000768800,0.0000000376,?,?,?,38
Double,249,1.0456351022,0.0005448854,0.0000002839,93,78,78,38
Left,94,0.3730587688,0.0000749716,0.0000000151,?,?,?,38
Left,78,0.5174355292,0.0001405311,0.0000000382,?,?,?,38
Left,109,0.0350093914,0.0000299226,0.0000000256,?,?,?,38
Left,94,0.1624381394,0.0000273327,0.0000000046,?,?,?,38
Left,94,0.2277551185,0.0000275466,0.0000000033,?,?,?,38
Left,109,0.2807261824,0.0000799790,0.0000000228,?,?,?,38
Left,94,0.1092153766,0.0000736946,0.0000000497,?,?,?,38
Left,93,0.0125724292,0.0000012119,0.0000000001,?,?,?,38
Left,94,0.0591787283,0.0000028825,0.0000000001,?,?,?,38
Left,109,0.0024126161,0.0000001863,0.0000000000,?,?,?,38
Left,109,0.0773845961,0.0000511465,0.0000000338,?,?,?,38
Left,109,0.1628962228,0.0000140731,0.0000000012,?,?,?,38
Left,94,0.3176117830,0.0000519398,0.0000000085,?,?,?,38
Left,110,0.1535926967,0.0001669486,0.0000001815,?,?,?,38
Left,93,0.1262938319,0.0000525567,0.0000000219,?,?,?,38
Left,78,0.7799802939,0.0003999899,0.0000002051,?,?,?,38
Left,109,0.0546759666,0.0000014104,0.0000000000,?,?,?,38
Left,93,0.7901029304,0.0005218646,0.0000003447,?,?,?,38
Left,109,0.1982386986,0.0001187769,0.0000000712,?,?,?,38
Left,78,0.0278402572,0.0000234939,0.0000000198,?,?,?,38
Left,78,0.1237319634,0.0001220236,0.0000001203,?,?,?,38
Left,93,0.0000000000,0.0000000000,0.0000000000,?,?,?,38
Left,78,0.1383545556,0.0000142589,0.0000000015,?,?,?,38
Left,78,0.4644427016,0.0004077636,0.0000003580,?,?,?,38
Left,93,0.1347312752,0.0000082566,0.0000000005,?,?,?,38
Left,78,0.5995441254,0.0001418368,0.0000000336,?,?,?,38
Left,78,0.0011657511,0.0000000053,0.0000000000,?,?,?,38
Left,78,0.3643316571,0.0001162142,0.0000000371,?,?,?,38
Left,93,0.1865400586,0.0000416570,0.0000000093,?,?,?,38
Left,93,0.0696919767,0.0000783937,0.0000000882,?,?,?,38
Left,94,0.6362880515,0.0002278969,0.0000000816,?,?,?,38
Left,93,0.4098709913,0.0001055009,0.0000000272,?,?,?,38
Left,93,0.2313001338,0.0000217715,0.0000000020,?,?,?,38
Left,78,0.5902099189,0.0001003588,0.0000000171,?,?,?,38
Left,94,0.3288390232,0.0000409309,0.0000000051,?,?,?,38
Left,94,0.1132954758,0.0000152895,0.0000000021,?,?,?,38
Left,78,0.1846519673,0.0001714503,0.0000001592,?,?,?,38
Left,78,0.5531308130,0.0003282675,0.0000001948,?,?,?,38
Left,78,0.3698581582,0.0001501048,0.0000000609,?,?,?,38
Left,109,0.4213703303,0.0000735890,0.0000000129,?,?,?,38
Left,94,0.1636836833,0.0000384414,0.0000000090,?,?,?,38
Left,94,0.1105234117,0.0000188414,0.0000000032,?,?,?,38
Left,78,0.6694476946,0.0006406198,0.0000006130,?,?,?,38
Left,62,0.8914152899,0.0004800298,0.0000002585,?,?,?,38
Left,109,0.2732171460,0.0000636870,0.0000000148,?,?,?,38
Left,78,0.4416198206,0.0002246286,0.0000001143,?,?,?,38
Left,78,0.1987108768,0.0000995047,0.0000000498,?,?,?,38
Left,109,0.0994511305,0.0000164301,0.0000000027,?,?,?,38
Left,78,0.0638071038,0.0000051189,0.0000000004,?,?,?,38
Left,109,0.9058239200,0.0005530061,0.0000003376,?,?,?,38
Left,94,0.3834292878,0.0000708349,0.0000000131,?,?,?,38
Left,78,0.1072522753,0.0001527810,0.0000002176,?,?,?,38
Left,62,0.7736918338,0.0003755786,0.0000001823,?,?,?,38
Left,78,0.2923562936,0.0000561145,0.0000000108,?,?,?,38
Left,93,0.2627173645,0.0000319530,0.0000000039,?,?,?,38
Left,78,0.2710707732,0.0001888995,0.0000001316,?,?,?,38
Left,78,0.4111047756,0.0000902535,0.0000000198,?,?,?,38
Left,63,0.1586636625,0.0000770586,0.0000000374,?,?,?,38
Left,78,0.6629040595,0.0002590481,0.0000001012,?,?,?,38
Left,109,0.0096737847,0.0000004792,0.0000000000,?,?,?,38
Left,78,0.3400221925,0.0003204733,0.0000003020,?,?,?,38
Left,78,0.5086281797,0.0005721352,0.0000006436,?,?,?,38
Left,109,1.0048105340,0.0003680625,0.0000001348,?,?,?,38
Left,94,0.1210482340,0.0000207488,0.0000000036,?,?,?,38
Left,109,0.4428295898,0.0000593844,0.0000000080,?,?,?,38
Left,63,0.1212930289,0.0000186032,0.0000000029,?,?,?,38
Left,109,0.2988667096,0.0001088371,0.0000000396,?,?,?,38
Left,78,0.0781398617,0.0000112061,0.0000000016,?,?,?,38
Left,93,0.2174607314,0.0000686646,0.0000000217,?,?,?,38
Left,78,0.6930653119,0.0001983587,0.0000000568,?,?,?,38
Left,78,0.0712392901,0.0000134312,0.0000000025,?,?,?,38
Left,94,0.6126213568,0.0004363400,0.0000003108,?,?,?,38
Left,78,0.1582682218,0.0000288180,0.0000000052,?,?,?,38
Left,93,1.0173235775,0.0005345894,0.0000002809,?,?,?,38
Left,78,0.0790343540,0.0001177859,0.0000001755,?,?,?,38
Left,93,0.1824256362,0.0000411703,0.0000000093,?,?,?,38
Left,78,0.1316657080,0.0000058774,0.0000000003,?,?,?,38
Left,78,0.7627316637,0.0004526597,0.0000002686,?,?,?,38
Left,94,0.4855933682,0.0005462243,0.0000006144,?,?,?,38
Left,78,0.5342031392,0.0005902797,0.0000006522,?,?,?,38
Left,78,0.5186591464,0.0002518986,0.0000001223,?,?,?,38
Left,78,0.2839133586,0.0000558225,0.0000000110,?,?,?,38
Left,78,0.1102853486,0.0000138619,0.0000000017,?,?,?,38
Left,78,0.5950901651,0.0002461084,0.0000001018,?,?,?,38
Left,93,0.0305522728,0.0000024059,0.0000000002,?,?,?,38
Left,93,0.0000000000,0.0000000000,0.0000000000,?,?,?,38
Left,94,0.0735922164,0.0000031940,0.0000000001,?,?,?,38
Left,62,0.6903419533,0.0002782515,0.0000001122,?,?,?,38
Left,78,0.1268125023,0.0000061348,0.0000000003,?,?,?,38
Left,94,0.3106751957,0.0000612772,0.0000000121,?,?,?,38
Left,93,0.3008887980,0.0000538744,0.0000000096,?,?,?,38
Left,93,0.4068081598,0.0001401820,0.0000000483,?,?,?,38
Left,110,0.1814893206,0.0000130869,0.0000000009,?,?,?,38
Left,93,0.4611035828,0.0000661175,0.0000000095,?,?,?,38
Left,93,0.1831992876,0.0000325283,0.0000000058,?,?,?,38
Left,63,0.4449250228,0.0000554908,0.0000000069,?,?,?,38
Left,78,0.1455056403,0.0000208640,0.0000000030,?,?,?,38
Left,62,0.1035818105,0.0000219826,0.0000000047,?,?,?,38
Left,62,0.4787609845,0.0007309328,0.0000011159,?,?,?,38
Left,78,0.2247058474,0.0000587927,0.0000000154,?,?,?,38
Left,93,0.0416546422,0.0000180401,0.0000000078,?,?,?,38
Left,78,0.1097251671,0.0000107553,0.0000000011,?,?,?,38
Left,78,0.1511076870,0.0000436349,0.0000000126,?,?,?,38
Left,78,0.1672896450,0.0000151038,0.0000000014,?,?,?,38
Left,94,0.0000000000,0.0000000000,0.0000000000,?,?,?,38
Left,78,0.3936968046,0.0000997458,0.0000000253,?,?,?,38
Left,78,0.2025113981,0.0000221542,0.0000000024,?,?,?,38
Left,78,0.1846108697,0.0000136799,0.0000000010,?,?,?,38
Left,78,0.5695466981,0.0002535827,0.0000001129,?,?,?,38
Left,78,0.3886859149,0.0004792675,0.0000005910,?,?,?,38
Left,94,0.5471059405,0.0006376526,0.0000007432,?,?,?,38
Left,78,0.4203793720,0.0002806271,0.0000001873,?,?,?,38
Left,94,0.7869164172,0.0005483738,0.0000003821,?,?,?,38
Left,78,0.1850072115,0.0000486094,0.0000000128,?,?,?,38
Left,78,0.6854591094,0.0002989355,0.0000001304,?,?,?,38
Left,94,0.4354919346,0.0001203349,0.0000000333,?,?,?,38
Left,78,0.0000000000,0.0000000000,0.0000000000,?,?,?,38
Left,93,0.4018704853,0.0000551565,0.0000000076,?,?,?,38
Left,78,0.0788325211,0.0000096431,0.0000000012,?,?,?,38
Left,109,0.2498224183,0.0000352757,0.0000000050,?,?,?,38
Left,93,0.3106324303,0.0000787009,0.0000000199,?,?,?,38
Left,78,0.6074983171,0.0001515336,0.0000000378,?,?,?,38
Left,94,0.6316655922,0.0000661638,0.0000000069,?,?,?,38
Left,78,0.0424592668,0.0000175597,0.0000000073,?,?,?,38
Left,94,0.1344519876,0.0000244859,0.0000000045,?,?,?,38
Left,94,0.0000000000,0.0000000000,0.0000000000,?,?,?,38
Left,93,0.3941963649,0.0001103264,0.0000000309,?,?,?,38
Left,93,0.3843852182,0.0000386200,0.0000000039,?,?,?,38
Left,62,0.3384978495,0.0000488664,0.0000000071,?,?,?,38
Left,78,0.1436069148,0.0000170798,0.0000000020,?,?,?,38
Left,63,0.1654758362,0.0000331482,0.0000000066,?,?,?,38
Left,93,0.0445551204,0.0000528530,0.0000000627,?,?,?,38
Left,109,0.5393254141,0.0002680544,0.0000001332,?,?,?,38
Left,78,0.1489119748,0.0000391256,0.0000000103,?,?,?,38
Left,78,0.0009426551,0.0000001481,0.0000000000,?,?,?,38
Left,93,0.6870494619,0.0001265518,0.0000000233,?,?,?,38
Left,78,0.0698925194,0.0000509050,0.0000000371,?,?,?,38
Left,93,1.0410976973,0.0006949918,0.0000004639,?,?,?,38
Left,78,0.3740523431,0.0001223193,0.0000000400,?,?,?,38
Left,94,0.0273052282,0.0000032177,0.0000000004,?,?,?,38
Left,94,0.2242700402,0.0000678168,0.0000000205,?,?,?,38
Left,78,0.2365239699,0.0000309424,0.0000000040,?,?,?,38
Left,109,0.1215251398,0.0001898830,0.0000002967,?,?,?,38
Left,78,0.3531733429,0.0001826129,0.0000000944,?,?,?,38
Left,94,0.1889518270,0.0000384517,0.0000000078,?,?,?,38
Left,62,0.1820907192,0.0000261700,0.0000000038,?,?,?,38
Left,78,0.4660327459,0.0000278162,0.0000000017,?,?,?,38
Left,78,0.0236333800,0.0000035560,0.0000000005,?,?,?,38
Left,109,0.3290519604,0.0001065238,0.0000000345,?,?,?,38
Left,63,0.0577836019,0.0000178125,0.0000000055,?,?,?,38
Left,63,0.0663274878,0.0000033217,0.0000000002,?,?,?,38
Left,109,0.1148857324,0.0000105053,0.0000000010,?,?,?,38
Left,63,0.3626908407,0.0004562149,0.0000005739,?,?,?,38
Left,62,0.4702296811,0.0004857745,0.0000005018,?,?,?,38
Left,78,0.1339818165,0.0000392218,0.0000000115,?,?,?,38
Left,78,0.0000000000,0.0000000000,0.0000000000,?,?,?,38
Left,78,0.3065355845,0.0001198341,0.0000000468,?,?,?,38
Left,78,0.2251514556,0.0000349451,0.0000000054,?,?,?,38
Left,93,0.1451682693,0.0000252862,0.0000000044,?,?,?,38
Left,78,0.0794609906,0.0000727665,0.0000000666,?,?,?,38
Left,78,0.8191989128,0.0005472271,0.0000003655,?,?,?,38
Left,109,0.1384116083,0.0000100139,0.0000000007,?,?,?,38
Left,62,0.0999258697,0.0000135419,0.0000000018,?,?,?,38
Left,94,0.2496415510,0.0000579753,0.0000000135,?,?,?,38
Left,78,0.3913438118,0.0000286049,0.0000000021,?,?,?,38
Left,94,0.0982309767,0.0000302715,0.0000000093,?,?,?,38
Left,78,0.1703743434,0.0000314750,0.0000000058,?,?,?,38
Left,110,0.2373708433,0.0000850182,0.0000000305,?,?,?,38
Left,109,0.7489929566,0.0001081266,0.0000000156,?,?,?,38
Left,78,0.2545479380,0.0000911705,0.0000000327,?,?,?,38
Left,78,0.0112795439,0.0000008226,0.0000000001,?,?,?,38
Left,93,0.4916387527,0.0004256613,0.0000003685,?,?,?,38
Left,78,0.3378625636,0.0003609643,0.0000003856,?,?,?,38
Left,78,0.6720443526,0.0007066712,0.0000007431,?,?,?,38
Left,93,0.0417283269,0.0000036691,0.0000000003,?,?,?,38
Left,109,0.0917141317,0.0000099140,0.0000000011,?,?,?,38
Left,109,0.3295087883,0.0001427063,0.0000000618,?,?,?,38
Left,78,0.3406839303,0.0000634775,0.0000000118,?,?,?,38
Left,109,0.3518695106,0.0001274428,0.0000000462,?,?,?,38
Left,78,0.4314851357,0.0000980871,0.0000000223,?,?,?,38
Left,78,0.1999212188,0.0000344514,0.0000000059,?,?,?,38
Left,78,0.2247451712,0.0000731354,0.0000000238,?,?,?,38
Left,94,0.0407535240,0.0000032494,0.0000000003,?,?,?,38
Left,78,0.1074348501,0.0000172614,0.0000000028,?,?,?,38
Left,78,0.5672452393,0.0004661013,0.0000003830,?,?,?,38
Left,94,0.3428050590,0.0001417722,0.0000000586,?,?,?,38
Left,78,0.7373984365,0.0001658566,0.0000000373,?,?,?,38
Left,78,0.3245016528,0.0001045094,0.0000000337,?,?,?,38
Left,78,0.2870737522,0.0000505590,0.0000000089,?,?,?,38
Left,78,0.2402891472,0.0000368485,0.0000000057,?,?,?,38
Left,94,0.3183694988,0.0000872245,0.0000000239,?,?,?,38
Left,78,0.2653110039,0.0000423076,0.0000000067,?,?,?,38
Left,78,0.0260521042,0.0000261043,0.0000000262,?,?,?,38
Left,78,0.8800160570,0.0007137194,0.0000005788,?,?,?,38
Left,109,0.3908027929,0.0000998219,0.0000000255,?,?,?,38
Left,62,0.0474836512,0.0000077059,0.0000000013,?,?,?,38
Left,93,0.2854756473,0.0000859090,0.0000000259,?,?,?,38
Left,78,0.1528510198,0.0000443432,0.0000000129,?,?,?,38
Left,78,0.0928325706,0.0000323458,0.0000000113,?,?,?,38
Left,94,0.1542136317,0.0000239351,0.0000000037,?,?,?,38
Left,62,0.1346706366,0.0000132199,0.0000000013,?,?,?,38
